applications.postAddress;applications.inn;responsibleOrg.long;responsibleOrg.lat;address.OSM
г. Воронеж, ул. Краснодонская 16 И;3662106090;49,060708;55,807461;УЛ. КРАСНОДОНСКАЯ 16 И, Д. УЛ. КРАСНОДОНСКАЯ 16 И, ВОРОНЕЖ, РОССИЯ
423570, Республика Татарстан, город Нижнекамск, улица Баки Урманче, 6 а/я 1;1646042751;49,060708;55,807461;ГОРОД НИЖНЕКАМСК, БАКИ УРМАНЧЕ УЛИЦА, Д. 6 А/Я 1, 423570, РЕСПУБЛИКА ТАТАРСТАН, ГОРОД НИЖНЕКАМСК, УЛИЦА БАКИ УРМАНЧЕ, 6 А/Я 1, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 57401370000; Почтовый индекс: 614023; Субъект РФ: Пермский; Город: Пермь; Улица: Камышинская; Дом: 15/1; Офис: 3; ";5908077871;49,060708;55,807461;дом 15/1,Камышинская улица,Пермь,Россия
"Страна: Российская Федерация; ОКАТО: 65401373000; Почтовый индекс: 620075; Субъект РФ: Свердловская область; Город: Екатеринбург; Улица: улица Шевченко; Дом: дом 20, помещение 7; ";6670447250;49,060708;55,807461;дом м 20, помещение 7,улица Шевченко улица,Екатеринбург,Россия
"Страна: Российская Федерация; ОКАТО: 92405000000; Почтовый индекс: 423450; Субъект РФ: Республика Татарстан; Город: Альметьевск; Улица: Черёмуховая; Дом: 26; ";2,13005E+11;49,060708;55,807461;дом 26,Черёмуховая улица,Альметьевск,Россия
"Страна: Российская Федерация; ОКАТО: 92230557000; Почтовый индекс: 422826; Субъект РФ: Татарстан; Город: Камско-Устьинский р-н, -; Населенный пункт: Куйбышевский Затон; Улица: Мелиораторов; Дом: 16; ";1,622E+11;49,060708;55,807461;дом 16,Мелиораторов улица,Камско-Устьинский р-н, -,Россия
"Страна: Российская Федерация; ОКАТО: 92401370000; Почтовый индекс: 420032; Субъект РФ: Татарстан; Город: Казань; Улица: Коммунаров; Дом: 2; Офис: 392; ";1,21515E+11;49,060708;55,807461;дом 2,Коммунаров улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420126; Субъект РФ: Татарстан; Город: Казань; Улица: Чистопольская; Дом: 19 А; Офис: 45; ";1657106453;49,060708;55,807461;дом 19 А,Чистопольская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 80401375000; Почтовый индекс: 450103; Субъект РФ: Башкортостан; Город: Уфимский р-н, Уфа; Улица: Мубарякова; Дом: 4; ";277047150;49,060708;55,807461;дом 4,Мубарякова улица,Уфимский р-н, Уфа,Россия
"Страна: Российская Федерация; ОКАТО: 22401362000; Почтовый индекс: 603004; Субъект РФ: Нижегородская; Город: Нижний Новгород; Улица: Кирова; Дом: 3; Офис: П1; ";5256118177;49,060708;55,807461;дом 3,Кирова улица,Нижний Новгород,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420126; Субъект РФ: Республика Татарстан; Город: Казань; Улица: Академика Лаврентьева ; Дом: 9; Офис: 1016; ";1657231408;49,060708;55,807461;дом 9,Академика Лаврентьева улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92253000001; Почтовый индекс: 423350; Субъект РФ: Татарстан; Населенный пункт: Сарманово; Улица: Ф.Карима; Дом: 4; ";1,65039E+11;49,060708;55,807461;"дом 4,Ф.Карима улица,Страна: Российская Федерация; ОКАТО: 92253000001; Почтовый индекс: 423350; Субъект РФ: Татарстан; Населенный пункт: Сарманово; Улица: Ф.Карима; Дом: 4; ,Россия"
"Страна: Российская Федерация; ОКАТО: 45290554000; Почтовый индекс: 109156; Субъект РФ: Москва; Улица: Генерала Кузнецова; Дом: дом 18, корп. 2; Офис: 459; ";9721007369;49,060708;55,807461;"дом м 18, корп. 2,Генерала Кузнецова улица,Страна: Российская Федерация; ОКАТО: 45290554000; Почтовый индекс: 109156; Субъект РФ: Москва; Улица: Генерала Кузнецова; Дом: дом 18, корп. 2; Офис: 459; ,Россия"
"Страна: Российская Федерация; ОКАТО: 92215551000; Почтовый индекс: 422250; Субъект РФ: Татарстан; Город: Балтасинский р-н, -; Населенный пункт: Балтаси; Улица: Сибирский Тракт; Дом: 4; ";1612003426;49,060708;55,807461;дом 4,Сибирский Тракт улица,Балтасинский р-н, -,Россия
"Страна: Российская Федерация; ОКАТО: 92401380000; Почтовый индекс: 420059; Субъект РФ: Татарстан; Город: Казань; Улица: Эсперанто; Дом: 45а; Офис: офис 7; ";1659146620;49,060708;55,807461;дом 45а,Эсперанто улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420124; Субъект РФ: Татарстан; Город: Казань; Улица: Меридианная; Дом: 15А; ";1657077989;49,060708;55,807461;дом 15А,Меридианная улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 34401000000; Почтовый индекс: 156019; Субъект РФ: Костромская; Город: Костромской р-н, Кострома; Улица: Зеленая; Дом: 5А; ";4401050542;49,060708;55,807461;дом 5А,Зеленая улица,Костромской р-н, Кострома,Россия
"Страна: Российская Федерация; ОКАТО: 50240552000; Почтовый индекс: 630559; Субъект РФ: Новосибирская; Город: Новосибирск; Улица: Зеленая горка; Дом: 11/1; Офис: 12; ";5433184340;49,060708;55,807461;дом 11/1,Зеленая горка улица,Новосибирск,Россия
"Страна: Российская Федерация; ОКАТО: 22401379000; Почтовый индекс: 603024; Субъект РФ: Нижегородская область; Город: Нижний Новгород; Улица: Генкиной; Дом: 80; Офис: 70; ";5262345386;49,060708;55,807461;дом 80,Генкиной улица,Нижний Новгород,Россия
445026, Самарская область ,город Тольятти , Свердлова 41;6323080170;49,060708;55,807461;САМАРСКАЯ ОБЛАСТЬ ,ГОРОД ТОЛЬЯТТИ , Д. СВЕРДЛОВА 41, 445026, САМАРСКАЯ ОБЛАСТЬ ,ГОРОД ТОЛЬЯТТИ , СВЕРДЛОВА 41, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 45280565000; Почтовый индекс: 129336; Субъект РФ: Москва; Улица: Стартовая; Дом: 13 строение 1; ";7716589527;49,060708;55,807461;"дом 13 строение 1,Стартовая улица,Страна: Российская Федерация; ОКАТО: 45280565000; Почтовый индекс: 129336; Субъект РФ: Москва; Улица: Стартовая; Дом: 13 строение 1; ,Россия"
"Страна: Российская Федерация; ОКАТО: 18701000; Почтовый индекс: 400005; Субъект РФ: Волгоградская область; Город: Волгоград; Населенный пункт: город; Улица: проспект им. В.И. Ленина; Дом: 56А; ";3444257571;49,060708;55,807461;дом 56А,проспект им. В.И. Ленина улица,Волгоград,Россия
"Страна: Российская Федерация; ОКАТО: 92401363000; Почтовый индекс: 420127; Субъект РФ: Татарстан; Город: Казань; Улица: Максимова; Дом: 34/24; ";1657030317;49,060708;55,807461;дом 34/24,Максимова улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420141; Субъект РФ: Татарстан; Город: Казань; Улица: Сафиуллина; Дом: 5; ";1655191943;49,060708;55,807461;дом 5,Сафиуллина улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401380000 ; Почтовый индекс: 420054; Субъект РФ: Татарстан; Город: Казань; Населенный пункт: -; Улица: Техническая; Дом: 64; Офис: -";1659075384;49,060708;55,807461;дом 64,Техническая улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92701000; Почтовый индекс: 420034; Субъект РФ: ТАТАРСТАН; Город: КАЗАНЬ; Улица: ЛУШНИКОВА; Дом: 10А; Офис: 202; ";1655136692;49,060708;55,807461;дом 10А,ЛУШНИКОВА улица,КАЗАНЬ,Россия
420061;1660161302;49,060708;55,807461;
"Страна: Российская Федерация; ОКАТО: 92401363000; Почтовый индекс: 420029; Субъект РФ: РТ; Город: Казань; Улица: Кирпичникова; Дом: 12; ";1661006807;49,060708;55,807461;дом 12,Кирпичникова улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 65401385000; Почтовый индекс: 620057; Субъект РФ: Свердловская ; Город: Екатеринбург; Улица: Краснофлотцев; Дом: 55; Офис: 4; ";6686088078;49,060708;55,807461;дом 55,Краснофлотцев улица,Екатеринбург,Россия
"Страна: Российская Федерация; ОКАТО: 65401364000; Почтовый индекс: 620014; Субъект РФ: Свердловская область; Город: Екатеринбург; Улица: Папанина; Дом: 18; Офис: 163; ";6658494896;49,060708;55,807461;дом 18,Папанина улица,Екатеринбург,Россия
"Страна: Российская Федерация; ОКАТО: 71401000000; Почтовый индекс: 625007; Субъект РФ: Тюменская область; Город: Тюмень; Улица: Валерии Гнаровской; Дом: 6 корпус 2; Офис: 26; ";7202225754;49,060708;55,807461;дом 6 корпус 2,Валерии Гнаровской улица,Тюмень,Россия
"Страна: Российская Федерация; ОКАТО: 45286575000; Почтовый индекс: 123112; Субъект РФ: Субьект РФ; Город: Москва; Улица: Пресненская набережная; Дом: 12; Офис: 12; ";7703424567;49,060708;55,807461;дом 12,Пресненская набережная улица,Москва,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420127; Субъект РФ: Татарстан; Город: Казань; Улица: Дементьева; Дом: 2 В; Офис: 501; ";1661012751;49,060708;55,807461;дом 2 В,Дементьева улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401377000; Почтовый индекс: 420034; Субъект РФ: РЕСПУБЛИКА ТАТАРСТАН; Город: ГОРОД КАЗАНЬ; Улица: УЛИЦА ДЕКАБРИСТОВ; Дом: ДОМ 81 БЛОК Б; Офис: ОФИС 6 А; ";1658183154;49,060708;55,807461;дом 81 БЛОК Б,УЛИЦА ДЕКАБРИСТОВ улица,ГОРОД КАЗАНЬ,Россия
"Страна: Российская Федерация; ОКАТО: 92701001; Почтовый индекс: 420129; Субъект РФ: Татарстан; Город: Казань; Улица: ул. Салиха Батыева; Дом: 19; Офис: 1001; ";1659143757;49,060708;55,807461;дом 19,ул. Салиха Батыева улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420111; Субъект РФ: Татарстан; Город: Казань; Улица: Московская; Дом: 15; Офис: помещение 1040; ";1655384448;49,060708;55,807461;дом 15,Московская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 40276564000; Почтовый индекс: 198152; Субъект РФ: Санкт-Петербург; Улица: Новостроек; Дом: 29, литер А; Офис: 6Н; ";7810529081;49,060708;55,807461;"дом 29, литер А,Новостроек улица,Страна: Российская Федерация; ОКАТО: 40276564000; Почтовый индекс: 198152; Субъект РФ: Санкт-Петербург; Улица: Новостроек; Дом: 29, литер А; Офис: 6Н; ,Россия"
420029, РТ, г.Казань, ул. Журналистов, д.27, офис 5;1657129210;49,060708;55,807461;ЖУРНАЛИСТОВ УЛИЦА, Д. 27, КАЗАНЬ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 45263591000; Почтовый индекс: 107497; Субъект РФ: Московская область; Город: г. Москва; Улица: Иркутская; Дом: дом 11 корпус 1, помещение 40 ко; Офис: оф. 267; ";9718038670;49,060708;55,807461;дом м 11 корпус 1, помещение 40 ко,Иркутская улица,г. Москва,Россия
"Страна: Российская Федерация; ОКАТО: 46228505000; Почтовый индекс: 108811; Субъект РФ: Москва; Город: Москва; Населенный пункт: поселение Московский ; Улица: 22-й км  Киевского ш.; Дом: домовладение 4, корпус Г,; Офис: офис 236Г; ";7708549859;49,060708;55,807461;дом мовлание 4, корпус Г,,22-й км Киевского ш. улица,Москва,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420044; Субъект РФ: Татарстан; Город: Казань; Улица: Короленко; Дом: 420044, Республика Татарстан, г.; ";1655116752;49,060708;55,807461;дом 420044, Республика Татарстан, г.,Короленко улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401370000; Почтовый индекс: 420076; Субъект РФ: Татарстан; Город: Казань; Населенный пункт: Залесный; Улица: Узорная; Дом: 25; ";1656069576;49,060708;55,807461;дом 25,Узорная улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420066; Субъект РФ: Татарстан; Город: Казань; Улица: Чистопольская; Дом: 32; Офис: офис 1; ";1657067300;49,060708;55,807461;дом 32,Чистопольская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 80401000000; Почтовый индекс: 450078; Субъект РФ: Башкортостан; Город: Уфа; Улица: Владивостокская; Дом: 1 корп.А; Офис: 417; ";275051634;49,060708;55,807461;дом 1 корп.А,Владивостокская улица,Уфа,Россия
"Страна: Российская Федерация; ОКАТО: 45277583000; Почтовый индекс: 125195; Субъект РФ: Москва; Город: Москва; Улица: Ленинградское шоссе; Дом: д. 53-а2, офис 409; ";7743164241;49,060708;55,807461;дом 53-а2, офис 409,Ленинградское шоссе улица,Москва,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420044; Субъект РФ: Татарстан; Город: Казань; Улица: Ямашева; Дом: 33; Офис: пом.1019; ";1657237304;49,060708;55,807461;дом 33,Ямашева улица,Казань,Россия
420133, г. Казань, ул. Чуйкова, д.60;1658058851;49,060708;55,807461;ЧУЙКОВА УЛИЦА, Д. 60, КАЗАНЬ, РОССИЯ
420066, г.Казань, а/я 68;1658133153;49,060708;55,807461;А/Я 68, Д. А/Я 68, КАЗАНЬ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92401370000; Почтовый индекс: 420076; Субъект РФ: Татарстан; Город: Казань; Улица: Хибинская; Дом: 24; Офис: 36; ";1,65607E+11;49,060708;55,807461;дом 24,Хибинская улица,Казань,Россия
"Страна: Российская Федерация; 196084, г. Санкт-Петербург, пр-т Московский, д. 79, лит. А, офис 405";7842523935;49,060708;55,807461;"дом Страна: Российская Ферация; 196084, г. Санкт-Петербург, пр-т Московский, 79, лит. А, офис 405,Страна: Российская Федерация; 196084, г. Санкт-Петербург, пр-т Московский, д. 79, лит. А, офис 405 улица,Страна: Российская Федерация; 196084, г. Санкт-Петербург, пр-т Московский, д. 79, лит. А, офис 405,Россия"
"Страна: Российская Федерация; ОКАТО: 75401368000; Почтовый индекс: 454119; Субъект РФ: Челябинская; Город: Челябинск; Улица: Машиностроителей; Дом: 2; Офис: 616; ";7449036982;49,060708;55,807461;дом 2,Машиностроителей улица,Челябинск,Россия
"Страна: Российская Федерация; ОКАТО: 45000000000; Почтовый индекс: 115093; Субъект РФ: Москва; Улица: Серпуховская Б.; Дом: 44; Офис: 33; ";7705411669;49,060708;55,807461;"дом 44,Серпуховская Б. улица,Страна: Российская Федерация; ОКАТО: 45000000000; Почтовый индекс: 115093; Субъект РФ: Москва; Улица: Серпуховская Б.; Дом: 44; Офис: 33; ,Россия"
"Страна: Российская Федерация; ОКАТО: 92401377000; Почтовый индекс: 420034; Субъект РФ: Татарстан; Город: Казань; Улица: Соловецких Юнг; Дом: 1; ";1658123821;49,060708;55,807461;дом 1,Соловецких Юнг улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401380000; Почтовый индекс: 420054; Субъект РФ: Татарстан; Город: Казань; Улица: Авангардная; Дом: 159; Офис: 102; ";1659080257;49,060708;55,807461;дом 159,Авангардная улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420061; Субъект РФ: Татарстан; Город: Казань; Улица: Сеченова; Дом: 17; Офис: 209; ";1660051243;49,060708;55,807461;дом 17,Сеченова улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401363000; Почтовый индекс: 420095; Субъект РФ: Татарстан; Город: Казань; Улица: Дементьева; Дом: 70а; Офис: 7; ";1661035283;49,060708;55,807461;дом 70а,Дементьева улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 73401373000 ; Почтовый индекс: 432066; Субъект РФ: Ульяновская область; Город: Ульяновск; Улица: Шигаева; Дом: 3; Офис: 10; ";7,32711E+11;49,060708;55,807461;дом 3,Шигаева улица,Ульяновск,Россия
"Страна: Российская Федерация; ОКАТО: 46234501000; Почтовый индекс: 141006; Субъект РФ: Московская; Город: Мытищинский р-н, Мытищи; Улица: Шараповский; Дом: 1 Г; ";5029197550;49,060708;55,807461;дом 1 Г,Шараповский улица,Мытищинский р-н, Мытищи,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420110; Субъект РФ: Татарстан; Город: Казань; Улица: Победы; Дом: 39; Офис: 69; ";1659044837;49,060708;55,807461;дом 39,Победы улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401370000; Почтовый индекс: 420124; Субъект РФ: Татарстан; Город: Казань; Улица: Горсоветская; Дом: 33; Офис: 6; ";1656094396;49,060708;55,807461;дом 33,Горсоветская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401385000; Почтовый индекс: 420061; Субъект РФ: Татарстан; Город: Казань; Улица: Сеченова; Дом: 19; Офис: 102а; ";1660303074;49,060708;55,807461;дом 19,Сеченова улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 40298566000; Почтовый индекс: 191040; Субъект РФ: Санкт-Петербург; Улица: Пушкинская; Дом: д.10; ";7825465916;49,060708;55,807461;"дом 10,Пушкинская улица,Страна: Российская Федерация; ОКАТО: 40298566000; Почтовый индекс: 191040; Субъект РФ: Санкт-Петербург; Улица: Пушкинская; Дом: д.10; ,Россия"
"Страна: Российская Федерация; ОКАТО: 45263552000; Почтовый индекс: 107564; Субъект РФ: Москва; Город: Москва; Улица: Краснобогатырская; Дом: д.6, стр.6; Офис: этаж 1, помещ. 1, каб.45; ";9718079412;49,060708;55,807461;дом 6, стр.6,Краснобогатырская улица,Москва,Россия
420030, г. Казань, ул. Адмиралтейская, д. 3, корпус 4;1658196026;49,060708;55,807461;АДМИРАЛТЕЙСКАЯ УЛИЦА, Д. 3, Д. КОРПУС 4, КАЗАНЬ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92401379000; Почтовый индекс: 420126; Субъект РФ: Татарстан; Город: Казань; Улица: Четаева; Дом: 9; Офис: 9; ";1,65707E+11;49,060708;55,807461;дом 9,Четаева улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401380000; Почтовый индекс: 420138; Субъект РФ: Татарстан; Город: Казань; Улица: Рихарда Зорге; Дом: 100/1; Офис: 64; ";1659174272;49,060708;55,807461;дом 100/1,Рихарда Зорге улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423824; Субъект РФ: Республика Татарстан; Город: г. Набережные Челны; Улица: Яшьлек; Дом: 33; Офис: 127; ";1650311196;49,060708;55,807461;дом 33,Яшьлек улица,г. Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423824; Субъект РФ: Республика Татарстан; Город: Набережные Челны; Улица: Машиностроительная ; Дом: 91; Офис: кубик 1:1; ";1650294350;49,060708;55,807461;дом 91,Машиностроительная улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 45286555000; Почтовый индекс: 105005; Субъект РФ: Москва; Улица: Денисовский; Дом: 26; ";7701234835;49,060708;55,807461;"дом 26,Денисовский улица,Страна: Российская Федерация; ОКАТО: 45286555000; Почтовый индекс: 105005; Субъект РФ: Москва; Улица: Денисовский; Дом: 26; ,Россия"
199155, г. Санкт-Петербург, а/я 25;7801557131;49,060708;55,807461;А/Я 25, Д. А/Я 25, САНКТ-ПЕТЕРБУРГ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420012; Субъект РФ: Татарстан; Город: Казань; Улица: Некрасова; Дом: 13; Офис: 14; ";1655381937;49,060708;55,807461;дом 13,Некрасова улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 45280569000; Почтовый индекс: 127018; Субъект РФ: Москва; Улица: Полковая; Дом: 3 (стр 2); Офис: этаж 4 помещение III комн.7  ; ";9715241307;49,060708;55,807461;"дом 3 (стр 2),Полковая улица,Страна: Российская Федерация; ОКАТО: 45280569000; Почтовый индекс: 127018; Субъект РФ: Москва; Улица: Полковая; Дом: 3 (стр 2); Офис: этаж 4 помещение III комн.7 ; ,Россия"
"Страна: Российская Федерация; ОКАТО: 92401370000; Почтовый индекс: 420078; Субъект РФ: Татарстан; Город: Казань; Улица: Бирюзовая; Дом: 23; Офис: 60; ";1,63503E+11;49,060708;55,807461;дом 23,Бирюзовая улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420034; Субъект РФ: Татарстан; Город: Казань; Улица: Декабристов; Дом: 133д; ";1658151138;49,060708;55,807461;дом 133д,Декабристов улица,Казань,Россия
420140, г. Казань, улица Ю. Фучика дом 90А, офис 815;1660199088;49,060708;55,807461;Ю. ФУЧИКА 90А УЛИЦА, Д. Ю. ФУЧИКА 90А УЛИЦА, КАЗАНЬ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92401379000; Почтовый индекс: 420126; Субъект РФ: Татарстан Респ.; Город: Казань г.; Улица: Академика Лаврентьева ул.; Дом: 8А; ";1657119452;49,060708;55,807461;дом 8А,Академика Лаврентьева ул. улица,Казань г.,Россия
"Страна: Российская Федерация; ОКАТО: 18401000000; Почтовый индекс: 400074; Субъект РФ: Волгоградская обл.; Город: Волгоград г.; Улица: Козловская ул.; Дом: 34б; Офис: Помещение 2; ";3445115869;49,060708;55,807461;дом 34б,Козловская ул. улица,Волгоград г.,Россия
"Страна: Российская Федерация; ОКАТО: 92401000000; Почтовый индекс: 420129; Субъект РФ: Республика Татарстан; Город: Казань; Населенный пункт: Салмачи; Улица: Пестречинская; Дом: 28; ";1,65907E+11;49,060708;55,807461;дом 28,Пестречинская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401367000; Почтовый индекс: 420015; Субъект РФ: Республика Татарстан; Город: Казань; Улица: Пушкина; Дом: 54/1; Офис: 5; ";1655371449;49,060708;55,807461;дом 54/1,Пушкина улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 75252825003; Почтовый индекс: 456504; Субъект РФ: Челябинская; Город: Сосновский район; Населенный пункт: Западный; Улица: Раздольная; Дом: 15; Офис: 7; ";7460039338;49,060708;55,807461;дом 15,Раздольная улица,Сосновский район,Россия
"Страна: Российская Федерация; ОКАТО: 97401368000; Почтовый индекс: 428003; Субъект РФ: Чувашская Республика -; Город: Чебоксары; Улица: Строителей; Дом: 10; Офис: помещение 1; ";2130081692;49,060708;55,807461;дом 10,Строителей улица,Чебоксары,Россия
"Страна: Российская Федерация; ОКАТО: 60401380000; Почтовый индекс: 344025; Субъект РФ: Ростовская область; Город: Ростов-на-Дону; Улица: 40 линия; Дом: 5/64; Офис: 45 ""Г""; ";6167146054;49,060708;55,807461;дом 5/64,40 линия улица,Ростов-на-Дону,Россия
"Страна: Российская Федерация; ОКАТО: 92401370000; Почтовый индекс: 420030; Субъект РФ: Татарстан; Город: Казань; Улица: Адмиралтейская; Дом: дом 3 корпус 4; Офис: 210; ";1655217655;49,060708;55,807461;дом м 3 корпус 4,Адмиралтейская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401380000; Почтовый индекс: 420061; Субъект РФ: Татарстан; Город: Казань; Улица: Космонавтов ; Дом: 39 а; Офис: 107; ";1659174272;49,060708;55,807461;дом 39 а,Космонавтов улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92435000000; Почтовый индекс: 423570; Субъект РФ: Татарстан; Город: Нижнекамск; Улица: Первопроходцев; Дом: 5; ";1651000316;49,060708;55,807461;дом 5,Первопроходцев улица,Нижнекамск,Россия
"Страна: Российская Федерация; ОКАТО: 92250551000; Почтовый индекс: 422650; Субъект РФ: Татарстан; Город: Рыбно-Слободский р-н, -; Населенный пункт: Рыбная Слобода; Улица: З.Шаймарданова; Дом: 71; ";1634004920;49,060708;55,807461;дом 71,З.Шаймарданова улица,Рыбно-Слободский р-н, -,Россия
"Страна: Российская Федерация; ОКАТО: 92250551000; Почтовый индекс: 422650; Субъект РФ: Татарстан; Город: Рыбно-Слободский; Населенный пункт: Рыбная Слобода; Улица: Ленина; Дом: 111Б; ";1,63401E+11;49,060708;55,807461;дом 111Б,Ленина улица,Рыбно-Слободский,Россия
"Страна: Российская Федерация; ОКАТО: 92401385000; Почтовый индекс: 420088; Субъект РФ: Татарстан; Город: Казань; Улица: Кулагинская; Дом: 5; ";1,6601E+11;49,060708;55,807461;дом 5,Кулагинская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92401379000; Почтовый индекс: 420088; Субъект РФ: Татарстан; Город: Казань; Улица: 2-я Азинская; Дом: 3; Офис: 86; ";1,66002E+11;49,060708;55,807461;дом 3,2-я Азинская улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92234501000; Почтовый индекс: 422610; Субъект РФ: Татарстан; Город: Лаишевский р-н, Лаишево; Улица: Космонавтов; Дом: 8; ";1660139674;49,060708;55,807461;дом 8,Космонавтов улица,Лаишевский р-н, Лаишево,Россия
"Страна: Российская Федерация; ОКАТО: 94401365000; Почтовый индекс: 426006; Субъект РФ: Удмуртская Республика; Город: Ижевск; Улица: Заречное шоссе; Дом: 73; Офис: 133; ";1,83501E+11;49,060708;55,807461;дом 73,Заречное шоссе улица,Ижевск,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423803; Субъект РФ: Татарстан; Город: Набережные Челны; Населенный пункт: З.Я.Б.; Улица: Набережночелнинкий; Дом: 18; ";1650201838;49,060708;55,807461;дом 18,Набережночелнинкий улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423800; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: пр Сююмбике; Дом: д.101; ";1,65046E+11;49,060708;55,807461;дом 101,пр Сююмбике улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 67266000000; Почтовый индекс: 299011; Субъект РФ: Севастополь; Город: Севастополь; Улица: Ленина; Дом: 48; ";9204556723;49,060708;55,807461;дом 48,Ленина улица,Севастополь,Россия
420044, Республика Татарстан, г. Казань, ул. Волгоградская, 49, оф. 112 а;1661009251;49,060708;55,807461;ВОЛГОГРАДСКАЯ УЛИЦА, 49, Д. ОФ. 112 А, КАЗАНЬ, РОССИЯ
"Страна: Российская Федерация; ОКАТО: 92401377000; Почтовый индекс: 420095; Субъект РФ: Татарстан; Город: Казань; Улица: Восход; Дом: 5; ";1658139229;49,060708;55,807461;дом 5,Восход улица,Казань,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423800; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: Шишкинский; Дом: 3А; Офис: 32; ";1,65041E+11;49,060708;55,807461;дом 3А,Шишкинский улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 92257000063; Почтовый индекс: 423881; Субъект РФ: Татарстан; Город: Тукаевский р-н, -; Населенный пункт: Семекеево; Улица: Айдара Биктимерова; Дом: дом 12 корпус А; ";1639057228;49,060708;55,807461;дом м 12 корпус А,Айдара Биктимерова улица,Тукаевский р-н, -,Россия
"Страна: Российская Федерация; ОКАТО: 92430000000; Почтовый индекс: 423827; Субъект РФ: Татарстан; Город: Набережные Челны; Улица: пр-т Московский; Дом: 140; ";1650006259;49,060708;55,807461;дом 140,пр-т Московский улица,Набережные Челны,Россия
"Страна: Российская Федерация; ОКАТО: 97203820001; Почтовый индекс: 428030; Субъект РФ: Чувашская Республика; Город: г. Чебоксары; Улица: Новогородская; Дом: а/я 8; ";2,10102E+11;49,060708;55,807461;дом а/я 8,Новогородская улица,г. Чебоксары,Россия
127576, г. Москва, а/я 66;9715258212;49,060708;55,807461;А/Я 66, Д. А/Я 66, МОСКВА, РОССИЯ
