"ContractID";"Type";"Status";"Law";"StartPrice";"ContractHyperlink";"NameCustomer";"customerHyperlink";"PostedDate";"UpdatedDate";"PlatformName";"ObjectName";"restr_emergency";"restr_antimonopolyDecisionTaken1";"restr_antimonopolyDecisionTaken";"restr_notDishonest";"region"
"'0324300114019000039'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";11421,32;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001287";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"08.04.2019";"25.04.2019";"АО «ЕЭТП»";"26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 26.20.18.000-00000065: Многофункциональное устройство (МФУ); 26.20.16.120-00000095: Принтер; 26.20.16.170-00000002: Мышь компьютерная; 26.20.16.110-00000002: Клавиатура; 26.20.15.000-00000031: Системный блок;";NA;NA;NA;NA;"Архангельская область"
"'31907649109'";"Запрос предложений в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства";"Процедура завершена ";"223-ФЗ";63610,16;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001200";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"03.04.2019";"24.04.2019";"АО «ЕЭТП»";"26.60.12.129: Приборы и аппараты для функциональной диагностики прочие, применяемые в медицинских целях, не включенные в другие группировки;";NA;NA;NA;NA;"Архангельская область"
"'31907741100'";"Аукцион";"Процедура завершена ";"223-ФЗ";264370,02;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001135";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"28.03.2019";"20.04.2019";"АО «ЕЭТП»";"26.20.21.110: Устройства запоминающие внутренние; 26.20.16.170-00000002: Мышь компьютерная; 26.20.16.110-00000002: Клавиатура; 26.20.16.170-00000003: Мышь компьютерная; 26.20.21.120: Устройства запоминающие внешние; 26.20.21.110: Устройства запоминающие внутренние;";NA;NA;NA;NA;"Архангельская область"
"'31907741612'";"Открытый аукцион в электронной форме (до 01.07.18)";"Процедура завершена ";"223-ФЗ";1420000;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619001133";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"28.03.2019";"20.04.2019";"АО «ЕЭТП»";"26.20.18.000: Устройства периферийные с двумя или более функциями: печать данных, копирование, сканирование, прием и передача факсимильных сообщений; 26.20.18.000-00000064: Многофункциональное устройство (МФУ);";NA;NA;NA;NA;"Архангельская область"
"'31907770329'";"Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства";"Процедура завершена ";"223-ФЗ";4980445;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907752414";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""УПРАВЛЕНИЕ ИНФОРМАЦИОННО-КОММУНИКАЦИОННЫХ ТЕХНОЛОГИЙ АРХАНГЕЛЬСКОЙ ОБЛАСТИ""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=9260";"10.04.2019";"19.04.2019";"АО «ЕЭТП»";"Поставка телекоммуникационных шкафов";FALSE;NA;NA;FALSE;"Архангельская область"
"'31907884613'";"Закупка у единственного поставщика";"Процедура завершена ";"223-ФЗ";109223,69;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0324300026519000036";"АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ВЕРХНЕТОЕМСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=664180";"01.04.2019";"16.04.2019";"АО «ЕЭТП»";"26.20.15.000: Машины вычислительные электронные цифровые прочие, содержащие или не содержащие в одном корпусе одно или два из следующих устройств для автоматической обработки данных: запоминающие устройства, устройства ввода, устройства вывода;";NA;NA;NA;NA;"Архангельская область"
"'0124200000619000499'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";422557,33;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907726078";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""СЕВЕРОДВИНСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=7145";"03.04.2019";"15.04.2019";"АО «ЕЭТП»";"Поставка компьютерной техники, оргтехники и расходных материалов";FALSE;NA;NA;FALSE;"Архангельская область"
"'0124200000619000722'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";156000;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300000519000018";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""СЕВЕРОДВИНСКИЙ РОДИЛЬНЫЙ ДОМ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=622534";"29.03.2019";"12.04.2019";"АО «ЕЭТП»";"Компьютерное и периферийное оборудование";NA;NA;NA;NA;"Архангельская область"
"'0124200000619000741'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";74053;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=2024500000119000095";"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ АРХАНГЕЛЬСКОЙ ОБЛАСТИ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2200823";"29.03.2019";"12.04.2019";"АО «ЕЭТП»";"27.33.11.190: Устройства коммутационные на напряжение не более 1 кВ прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.130: Инструменты и принадлежности для вычислительных машин; 26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.22.000: Устройства запоминающие полупроводниковые, сохраняющие информацию при выключении питания; 26.20.22.000: Устройства запоминающие полупроводниковые, сохраняющие информацию при выключении питания; 26.20.21.110: Устройства запоминающие внутренние; 26.20.21.110: Устройства запоминающие внутренние; 26.20.21.110: Устройства запоминающие внутренние;                             27.33.11.190: Устройства коммутационные на напряжение не более 1 кВ прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин про...                                    $";NA;NA;NA;NA;"Архангельская область"
"'0124200000619000840'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";1743333,34;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000950";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"25.03.2019";"10.04.2019";"АО «ЕЭТП»";"26.20.40.110: Устройства и блоки питания вычислительных машин;";NA;NA;NA;NA;"Архангельская область"
"'0124200000619000950'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";99853,33;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000919";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"20.03.2019";"10.04.2019";"АО «ЕЭТП»";"26.20.18.000-00000057: Многофункциональное устройство (МФУ); 26.20.16.120-00000083: Принтер;";NA;NA;NA;NA;"Архангельская область"
"'0124300012719000060'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";595000;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000840";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"15.03.2019";"03.04.2019";"АО «ЕЭТП»";"26.20.21.120: Устройства запоминающие внешние; 26.20.40.110: Устройства и блоки питания вычислительных машин;";NA;NA;NA;NA;"Архангельская область"
"'0124300012719000078'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";727213,34;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300109719000041";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ВЕЛЬСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=810053";"18.03.2019";"03.04.2019";"АО «ЕЭТП»";"поставка многофункционального устройства";NA;NA;NA;NA;"Архангельская область"
"'0324300000519000016'";"Запрос котировок в электронной форме";"Процедура завершена ";"44-ФЗ";136550;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907623622";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"11.03.2019";"01.04.2019";"АО «ЕЭТП»";"Поставка резисторов";FALSE;NA;NA;FALSE;"Архангельская область"
"'0324300000519000018'";"Запрос котировок в электронной форме";"Процедура завершена ";"44-ФЗ";396500;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907623231";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"11.03.2019";"01.04.2019";"АО «ЕЭТП»";"Поставка полупроводниковых элементов";FALSE;FALSE;FALSE;FALSE;"Архангельская область"
"'0324300001419000026'";"Запрос котировок в электронной форме";"Процедура завершена ";"44-ФЗ";84600;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=2024500000119000084";"НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА МНОГОКВАРТИРНЫХ ДОМОВ АРХАНГЕЛЬСКОЙ ОБЛАСТИ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2200823";"28.02.2019";"29.03.2019";"АО «ЕЭТП»";"27.33.11.190: Устройства коммутационные на напряжение не более 1 кВ прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.130: Инструменты и принадлежности для вычислительных машин; 26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.22.000: Устройства запоминающие полупроводниковые, сохраняющие информацию при выключении питания; 26.20.22.000: Устройства запоминающие полупроводниковые, сохраняющие информацию при выключении питания; 26.20.21.110: Устройства запоминающие внутренние; 26.20.21.110: Устройства запоминающие внутренние; 26.20.21.110: Устройства запоминающие внутренние; 26.20.16.170: Манипуляторы;                             27.33.11.190: Устройства коммутационные на напряжение не более 1 кВ прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.130: Инструменты и принадлежности для вычислительных машин; 26.2...                                    $";NA;NA;NA;NA;"Архангельская область"
"'0324300109719000041'";"Запрос котировок в электронной форме";"Процедура завершена ";"44-ФЗ";28900;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907651568";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ НАСЕЛЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ПРИМОРСКИЙ КОМПЛЕКСНЫЙ ЦЕНТР СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ """;"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=78753";"18.03.2019";"29.03.2019";"АО «ЕЭТП»";"Поставка компьютеров, сетевого оборудования и программного обеспечения.";FALSE;FALSE;FALSE;FALSE;"Архангельская область"
"'0324300113119000011'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";257360;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907625606";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"12.03.2019";"29.03.2019";"АО «ЕЭТП»";"Поставка реле РЭК, РЭС";FALSE;NA;NA;FALSE;"Архангельская область"
"'0824100000519000012'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";363246,78;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000741";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"12.03.2019";"28.03.2019";"АО «ЕЭТП»";"26.20.21.110: Устройства запоминающие внутренние;";NA;NA;NA;NA;"Архангельская область"
"'0824100000519000013'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";916848,9;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000722";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"07.03.2019";"28.03.2019";"АО «ЕЭТП»";"26.20.21.110: Устройства запоминающие внутренние; 26.20.16.110-00000002: Клавиатура; 26.20.16.170-00000002: Мышь компьютерная; 58.29.11.000-00000002: Операционная система;";NA;NA;NA;NA;"Архангельская область"
"'0824100000519000015'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";3811995,6;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000552";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"27.02.2019";"28.03.2019";"АО «ЕЭТП»";"26.20.14.000-00000095: Сервер; 26.20.15.000-00000307: Компьютер персональный настольный (моноблок); 26.20.18.000-00000065: Многофункциональное устройство (МФУ); 26.20.18.000-00000064: Многофункциональное устройство (МФУ); 26.30.11.120-00000016: Точка доступа; 26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 26.20.15.000-00000025: Системный блок; 26.20.11.110-00000072: Ноутбук; 26.30.11.110-00000028: Коммутатор; 58.29.11.000-00000002: Операционная система;                             26.20.14.000-00000095: Сервер; 26.20.15.000-00000307: Компьютер персональный настольный (моноблок); 26.20.18.000-00000065: Многофункциональное устройство (МФУ); 26.20.18.000-00000064: Многофункциональное устройство (МФУ); 26.30.11.120-00000016: Точка доступа; 26.20.17.110-00000012: Монитор, подключ...                                    $";NA;NA;NA;NA;"Архангельская область"
"'0824100000519000016'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";650671,65;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300000519000016";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""СЕВЕРОДВИНСКИЙ РОДИЛЬНЫЙ ДОМ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=622534";"18.03.2019";"28.03.2019";"АО «ЕЭТП»";"Расходные материалы для принтера";NA;NA;NA;NA;"Архангельская область"
"'0824100000519000018'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";472989,3;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000765";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"12.03.2019";"27.03.2019";"АО «ЕЭТП»";"26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 26.20.15.000-00000031: Системный блок; 26.20.16.110-00000002: Клавиатура; 26.20.16.170-00000002: Мышь компьютерная; 26.20.40.110: Устройства и блоки питания вычислительных машин; 58.29.11.000-00000002: Операционная система;                             26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 26.20.15.000-00000031: Системный блок; 26.20.16.110-00000002: Клавиатура; 26.20.16.170-00000002: Мышь компьютерная; 26.20.40.110: Устройства и блоки питания вычислительных машин...                                    $";NA;NA;NA;NA;"Архангельская область"
"'2024500000119000084'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";115032,86;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124100006519000019";"СЛЕДСТВЕННОЕ УПРАВЛЕНИЕ СЛЕДСТВЕННОГО КОМИТЕТА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ И НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=768798";"14.03.2019";"27.03.2019";"АО «ЕЭТП»";"26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.16.110-00000002: Клавиатура; 26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.16.190: Устройства ввода/вывода данных прочие; 26.20.40.110: Устройства и блоки питания вычислительных машин; 26.20.16.190: Устройства ввода/вывода данных прочие; 26.20.16.170-00000002: Мышь компьютерная; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки;                             26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин прочие, не включенные в другие группировки; 26.20.40.190: Комплектующие и запасные части для вычислительных машин п...                                    $";NA;NA;NA;NA;"Архангельская область"
"'2024500000119000095'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";127164,71;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000499";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"26.02.2019";"23.03.2019";"АО «ЕЭТП»";"26.20.21.110: Устройства запоминающие внутренние;";NA;NA;NA;NA;"Архангельская область"
"'31907564378'";"Аукцион в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства";"Процедура завершена ";"223-ФЗ";2492945;"http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0124200000619000505";"КОНТРАКТНОЕ АГЕНТСТВО АРХАНГЕЛЬСКОЙ ОБЛАСТИ";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=658948";"26.02.2019";"22.03.2019";"АО «ЕЭТП»";"26.20.15.000-00000025: Системный блок; 26.20.17.110-00000012: Монитор, подключаемый к компьютеру; 58.29.11.000-00000002: Операционная система;";NA;NA;NA;NA;"Архангельская область"
"'31907571741'";"Запрос котировок в электронной форме";"Процедура завершена ";"223-ФЗ";216684,65;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907607437";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"05.03.2019";"20.03.2019";"АО «ЕЭТП»";"На поставку пьезоэлементов";FALSE;NA;NA;FALSE;"Архангельская область"
"'31907576631'";"Запрос котировок в электронной форме";"Процедура завершена ";"223-ФЗ";15000;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907607335";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВЕРНЫЙ РЕЙД""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=2698";"05.03.2019";"20.03.2019";"АО «ЕЭТП»";"На поставку пьезоэлементов";FALSE;NA;NA;FALSE;"Архангельская область"
"'31907585727'";"Аукцион в электронной форме";"Процедура завершена ";"223-ФЗ";109090,31;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300000519000014";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""СЕВЕРОДВИНСКИЙ РОДИЛЬНЫЙ ДОМ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=622534";"07.03.2019";"19.03.2019";"АО «ЕЭТП»";"Поставка средств измерения";NA;NA;NA;NA;"Архангельская область"
"'31907623622'";"Запрос котировок в электронном виде";"Процедура завершена ";"223-ФЗ";955000;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907571741";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""СПОРТИВНАЯ ШКОЛА ОЛИМПИЙСКОГО РЕЗЕРВА ""ПОМОРЬЕ""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=114774";"25.02.2019";"15.03.2019";"АО «ЕЭТП»";"Поставка компьютерной техники и программного обеспечения.";FALSE;FALSE;FALSE;FALSE;"Архангельская область"
"'31907651568'";"запрос котировок в электронной форме";"Процедура завершена ";"223-ФЗ";195490,01;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0124300028919000021";"УПРАВЛЕНИЕ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КОТЛАС""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2061290";"27.02.2019";"14.03.2019";"АО «ЕЭТП»";"поставка многофункционального устройства (МФУ)";NA;NA;NA;NA;"Архангельская область"
"'31907674201'";"Открытый аукцион в электронной форме (до 01.07.18)";"Процедура завершена ";"223-ФЗ";358666,6;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0124300028919000020";"УПРАВЛЕНИЕ ЭКОНОМИЧЕСКОГО РАЗВИТИЯ АДМИНИСТРАЦИИ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""КОТЛАС""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=2061290";"27.02.2019";"13.03.2019";"АО «ЕЭТП»";"поставка ноутбука";NA;NA;NA;NA;"Архангельская область"
"'31907726078'";"Запрос котировок в электронной форме";"Процедура завершена ";"223-ФЗ";916433,33;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300001419000022";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""СЕВЕРОДВИНСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 2 СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=778808";"20.02.2019";"08.03.2019";"АО «ЕЭТП»";"поставка оргтехники и комплектующих";NA;NA;NA;NA;"Архангельская область"
"'31907729854'";"Запрос предложений в электронной форме, участниками которого могут быть только субъекты малого и среднего предпринимательства";"Процедура завершена ";"223-ФЗ";109016;"http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=31907576631";"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""ВЕЛЬСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА""";"http://zakupki.gov.ruhttp://zakupki.gov.ru/223/ppa/public/organization/organization.html?epz=true&style44=false&agencyId=127302";"26.02.2019";"07.03.2019";"АО «ЕЭТП»";"Услуги по ремонту и заправке картриджей";FALSE;NA;NA;FALSE;"Архангельская область"
"'31907752183'";"Закупка у единственного поставщика";"Процедура завершена ";"223-ФЗ";85423,73;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300001419000026";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""СЕВЕРОДВИНСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 2 СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=778808";"26.02.2019";"07.03.2019";"АО «ЕЭТП»";"поставка комплектующих для персональных компьютеров";NA;NA;NA;NA;"Архангельская область"
"'0124200000618005970'";"Электронный аукцион";"Процедура завершена ";"44-ФЗ";255000;"http://zakupki.gov.ru/epz/order/notice/zk504/view/common-info.html?regNumber=0324300001419000026";"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ АРХАНГЕЛЬСКОЙ ОБЛАСТИ ""СЕВЕРОДВИНСКАЯ ГОРОДСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 2 СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ""";"http://zakupki.gov.ru/epz/organization/view/info.html?organizationId=778808";"26.02.2019";"07.03.2019";"АО «ЕЭТП»";"поставка комплектующих для персональных компьютеров";NA;NA;NA;NA;"Архангельская область"
